,geonameid,name,asciiname,latitude,longitude,feature_code,country_code,population,timezone
120631,122285,Neyshābūr,Neyshabur,36.21329,58.79575,PPLA2,IR,220929,Asia/Tehran
120636,122438,Naz̧arābād,Nazarabad,35.95411,50.60607,PPLA2,IR,213388,Asia/Tehran
120659,124082,Mīāneh,Mianeh,37.421,47.715,PPLA2,IR,182848,Asia/Tehran
120660,124085,Mīāndoāb,Miandoab,36.96667,46.10961,PPLA2,IR,134425,Asia/Tehran
120670,124620,Masjed Soleymān,Masjed Soleyman,31.9364,49.3039,PPLA2,IR,111510,Asia/Tehran
120674,124665,Mashhad,Mashhad,36.29807,59.60567,PPLA,IR,2307177,Asia/Tehran
120675,124721,Marvdasht,Marvdasht,29.87407,52.80258,PPLA2,IR,148858,Asia/Tehran
120679,124862,Marand,Marand,38.4329,45.7749,PPLA2,IR,124191,Asia/Tehran
120680,124877,Marāgheh,Maragheh,37.39206,46.23909,PPLA2,IR,262604,Asia/Tehran
120681,124878,Marāgheh,Maragheh,35.82916,59.63324,PPL,IR,262604,Asia/Tehran
120686,125185,Malāyer,Malayer,34.30158,48.82166,PPLA2,IR,176573,Asia/Tehran
120693,125446,Mahābād,Mahabad,36.7631,45.7222,PPL,IR,162434,Asia/Tehran
120711,126015,Lāhījān,Lahijan,37.20416,50.00919,PPLA2,IR,101073,Asia/Tehran
120728,126972,Khowy,Khowy,38.5503,44.9521,PPLA2,IR,175370,Asia/Tehran
120736,127319,Khorramshahr,Khorramshahr,30.44079,48.18428,PPLA2,IR,330606,Asia/Tehran
120738,127349,Khorramabad,Khorramabad,33.48778,48.35583,PPLA,IR,329825,Asia/Tehran
120752,128226,Kermanshah,Kermanshah,34.31417,47.065,PPLA,IR,621100,Asia/Tehran
120753,128234,Kerman,Kerman,30.28321,57.07879,PPLA,IR,577514,Asia/Tehran
120760,128747,Karaj,Karaj,35.83266,50.99155,PPLA,IR,1448075,Asia/Tehran
120790,130531,Jahrom,Jahrom,28.5,53.5605,PPLA2,IR,141634,Asia/Tehran
120792,130697,Īz̄eh,Izeh,31.83027,49.86756,PPLA2,IR,119399,Asia/Tehran
120794,130802,Īlām,Ilam,33.6374,46.4227,PPLA,IR,140940,Asia/Tehran
120811,132144,Hamadān,Hamadan,34.79922,48.51456,PPLA,IR,528256,Asia/Tehran
120820,132892,Gorgān,Gorgan,36.8427,54.44391,PPLA,IR,244937,Asia/Tehran
120821,132938,Gonbad-e Kāvūs,Gonbad-e Kavus,37.25004,55.16721,PPLA2,IR,131416,Asia/Tehran
120874,135423,Shahrud,Shahrud,36.41819,54.97628,PPL,IR,131889,Asia/Tehran
120883,135878,Dorūd,Dorud,33.49218,49.0616,PPLA2,IR,121638,Asia/Tehran
120932,139817,Bushehr,Bushehr,28.96887,50.83657,PPLA,IR,165377,Asia/Tehran
120934,139889,Būkān,Bukan,36.521,46.2089,PPLA2,IR,213331,Asia/Tehran
120937,140044,Borūjerd,Borujerd,33.8973,48.7516,PPLA2,IR,251958,Asia/Tehran
120942,140380,Bojnūrd,Bojnurd,37.47473,57.32903,PPLA,IR,192041,Asia/Tehran
120944,140463,Bīrjand,Birjand,32.86628,59.22114,PPLA,IR,196982,Asia/Tehran
120972,141584,Bāneh,Baneh,35.9975,45.8853,PPLA2,IR,104799,Asia/Tehran
120974,141663,Bandar-e Māhshahr,Bandar-e Mahshahr,30.55655,49.18852,PPLA2,IR,162797,Asia/Tehran
120978,141679,Bandar-e Anzalī,Bandar-e Anzali,37.47318,49.45785,PPLA2,IR,110826,Asia/Tehran
120979,141681,Bandar Abbas,Bandar Abbas,27.1865,56.2808,PPLA,IR,352173,Asia/Tehran
120996,142363,Bābol,Babol,36.55102,52.6786,PPLA2,IR,202796,Asia/Tehran
121022,143083,Ardabīl,Ardabil,38.2498,48.2933,PPLA,IR,410753,Asia/Tehran
121025,143127,Arāk,Arak,34.09493,49.69809,PPLA,IR,503647,Asia/Tehran
121028,143420,Andīmeshk,Andimeshk,32.4615,48.35368,PPLA2,IR,135116,Asia/Tehran
121034,143534,Āmol,Amol,36.46961,52.35072,PPLA2,IR,237528,Asia/Tehran
121040,143860,Shahrīār,Shahriar,35.65884,51.05775,PPLA2,IR,309607,Asia/Tehran
121053,144448,Ahvaz,Ahvaz,31.31901,48.6842,PPLA,IR,841145,Asia/Tehran
121071,145459,Abadan,Abadan,30.3392,48.3043,PPL,IR,370180,Asia/Tehran
121103,400771,Moḩammad Shahr,Mohammad Shahr,35.763,50.9171,PPL,IR,119418,Asia/Tehran
121119,406462,Naz̧arābād,Nazarabad,35.6102,51.1611,PPL,IR,119512,Asia/Tehran
121132,417472,Shāhīn Shahr,Shahin Shahr,32.85788,51.5529,PPLA2,IR,173329,Asia/Tehran
121150,418533,Shahreẕā,Shahreza,32.00877,51.86407,PPLA2,IR,134952,Asia/Tehran
121157,418606,Najafābād,Najafabad,32.63464,51.36525,PPLA2,IR,235281,Asia/Tehran
121163,418710,Khomeynī Shahr,Khomeyni Shahr,32.6856,51.53609,PPLA2,IR,277334,Asia/Tehran
121182,418863,Isfahan,Isfahan,32.65246,51.67462,PPLA,IR,1547164,Asia/Tehran
121197,449504,Eslamshahr,Eslamshahr,35.55222,51.23504,PPLA2,IR,450000,Asia/Tehran
121199,1113217,Zābol,Zabol,31.0306,61.4949,PPLA2,IR,121989,Asia/Tehran
121200,1159301,Zahedan,Zahedan,29.4963,60.8629,PPLA,IR,551980,Asia/Tehran
121222,1160939,Iranshahr,Iranshahr,27.20245,60.68476,PPLA2,IR,131232,Asia/Tehran
121236,6657205,Fardīs,Fardis,35.7555,50.9967,PPL,IR,181174,Asia/Tehran
121242,6672634,Nasīm Shahr,Nasim Shahr,35.56504,51.16332,PPLX,IR,200393,Asia/Tehran
121257,6925362,Jīroft,Jiroft,28.67806,57.74056,PPLA2,IR,130429,Asia/Tehran
121277,9478811,Pākdasht,Pakdasht,35.47854,51.6834,PPLA2,IR,236319,Asia/Tehran
121283,10865375,Andīsheh,Andisheh,35.74708,51.27739,PPLX,IR,116062,Asia/Tehran
121284,13405749,Nasimshahr,Nasimshahr,35.56528,51.1583,PPL,IR,200393,Asia/Tehran
121311,3413829,Reykjavík,Reykjavik,64.13548,-21.89541,PPLC,IS,118918,Atlantic/Reykjavik
121484,2523083,Siracusa,Siracusa,37.07542,15.28664,PPLA2,IT,121605,Europe/Rome
121717,2523630,Reggio Calabria,Reggio Calabria,38.11047,15.66129,PPLA2,IT,182455,Europe/Rome
121815,2523920,Palermo,Palermo,38.1166,13.3636,PPLA,IT,648260,Europe/Rome
121918,2524170,Messina,Messina,38.19394,15.55256,PPLA2,IT,219948,Europe/Rome
122236,2525068,Catania,Catania,37.49223,15.07041,PPLA2,IT,311584,Europe/Rome
122330,2525473,Cagliari,Cagliari,39.23054,9.11917,PPLA,IT,149257,Europe/Rome
122712,3164419,Vicenza,Vicenza,45.54672,11.5475,PPLA2,IT,111980,Europe/Rome
122743,3164527,Verona,Verona,45.43854,10.9938,PPLA2,IT,258031,Europe/Rome
122917,3165072,Udine,Udine,46.0693,13.23715,PPLA2,IT,100170,Europe/Rome
122958,3165185,Trieste,Trieste,45.64953,13.77678,PPLA,IT,204338,Europe/Rome
122989,3165243,Trento,Trento,46.06787,11.12108,PPLA,IT,120709,Europe/Rome
123088,3165524,Turin,Turin,45.07049,7.68682,PPLA,IT,847287,Europe/Rome
123159,3165771,Terni,Terni,42.56335,12.64329,PPLA2,IT,111189,Europe/Rome
123210,3165926,Taranto,Taranto,40.46438,17.24707,PPLA2,IT,198585,Europe/Rome
124151,3168673,Salerno,Salerno,40.67545,14.79328,PPLA2,IT,125797,Europe/Rome
124270,3169070,Rome,Rome,41.89193,12.51133,PPLC,IT,2318895,Europe/Rome
124395,3169361,Rimini,Rimini,44.05755,12.56528,PPLA2,IT,148688,Europe/Rome
124436,3169522,Reggio nell'Emilia,Reggio nell'Emilia,44.69825,10.63125,PPLA2,IT,171944,Europe/Rome
124494,3169694,Quarto Oggiaro,Quarto Oggiaro,45.51314,9.14343,PPLX,IT,182118,Europe/Rome
124564,3169921,Prato,Prato,43.8805,11.09699,PPLA2,IT,195089,Europe/Rome
124802,3170647,Pisa,Pisa,43.70853,10.4036,PPLA2,IT,109960,Europe/Rome
124938,3171058,Piacenza,Piacenza,45.05242,9.69342,PPLA2,IT,103607,Europe/Rome
124977,3171168,Pescara,Pescara,42.4584,14.20283,PPLA2,IT,119554,Europe/Rome
124981,3171180,Perugia,Perugia,43.1122,12.38878,PPLA,IT,120137,Europe/Rome
125064,3171457,Parma,Parma,44.79935,10.32618,PPLA2,IT,198292,Europe/Rome
125143,3171728,Padova,Padova,45.40797,11.88586,PPLA2,IT,203725,Europe/Rome
125321,3172189,Novara,Novara,45.44694,8.62118,PPLA2,IT,101916,Europe/Rome
125397,3172394,Naples,Naples,40.85216,14.26811,PPLA,IT,909048,Europe/Rome
125478,3172629,Monza,Monza,45.58005,9.27246,PPLA2,IT,124398,Europe/Rome
125762,3173331,Modena,Modena,44.64783,10.92539,PPLA2,IT,184732,Europe/Rome
125789,3173435,Milan,Milan,45.46427,9.18951,PPLA,IT,1371498,Europe/Rome
125823,3173529,Mestre,Mestre,45.49167,12.24538,PPL,IT,147662,Europe/Rome
126174,3174659,Livorno,Livorno,43.54427,10.32615,PPLA2,IT,157017,Europe/Rome
126595,3176219,Genoa,Genoa,44.40478,8.94439,PPLA,IT,580097,Europe/Rome
126781,3176746,Forlì,Forli,44.22177,12.04144,PPLA2,IT,116696,Europe/Rome
126828,3176885,Foggia,Foggia,41.45845,15.55188,PPLA2,IT,137032,Europe/Rome
126845,3176959,Florence,Florence,43.77925,11.24626,PPLA,IT,367150,Europe/Rome
126881,3177090,Ferrara,Ferrara,44.83804,11.62057,PPLA2,IT,132009,Europe/Rome
128347,3181554,Brescia,Brescia,45.53558,10.21472,PPLA2,IT,200423,Europe/Rome
128499,3181913,Bolzano,Bolzano,46.49067,11.33982,PPLA2,IT,107436,Europe/Rome
128504,3181928,Bologna,Bologna,44.49381,11.33875,PPLA,IT,394843,Europe/Rome
128583,3182164,Bergamo,Bergamo,45.69601,9.66721,PPLA2,IT,121200,Europe/Rome
128662,3182351,Bari,Bari,41.12066,16.86982,PPLA,IT,316491,Europe/Rome
128847,3182884,Arezzo,Arezzo,43.46276,11.88068,PPLA2,IT,100734,Europe/Rome
129068,3183539,Acilia-Castel Fusano-Ostia Antica,Acilia-Castel Fusano-Ostia Antica,41.76337,12.33078,PPL,IT,129362,Europe/Rome
133146,3488465,Spanish Town,Spanish Town,17.99107,-76.95742,PPLA,JM,145018,America/Jamaica
133161,3488981,Portmore,Portmore,17.97102,-76.88691,PPL,JM,102861,America/Jamaica
133170,3489297,New Kingston,New Kingston,18.00747,-76.78319,PPLX,JM,583958,America/Jamaica
133192,3489854,Kingston,Kingston,17.99702,-76.79358,PPLC,JM,937700,America/Jamaica
133239,246013,Wādī as Sīr,Wadi as Sir,31.9545,35.81831,PPLA2,JO,181212,Asia/Amman
133279,248460,Khuraybat as Sūq,Khuraybat as Suq,31.87913,35.92098,PPL,JO,186158,Asia/Amman
133282,248583,Ḩayy Khildā,Hayy Khilda,31.99202,35.84002,PPLX,JO,251000,Asia/Amman
133293,248946,Irbid,Irbid,32.55556,35.85,PPLA,JO,569068,Asia/Amman
133310,250090,Zarqa,Zarqa,32.07275,36.08796,PPLA,JO,792665,Asia/Amman
133324,250258,As Salţ,As Salt,32.03917,35.72722,PPLA,JO,107874,Asia/Amman
133331,250336,Ar Ramthā,Ar Ramtha,32.55873,36.00816,PPLA2,JO,155693,Asia/Amman
133334,250441,Amman,Amman,31.95522,35.94503,PPLC,JO,1275857,Asia/Amman
133362,250799,‘Ajlūn,'Ajlun,32.33326,35.75279,PPLA,JO,125557,Asia/Amman
133370,7838895,Russeifa,Russeifa,32.01778,36.04639,PPL,JO,268237,Asia/Amman
133379,13286467,Ṣuwayliḥ,Suwaylih,32.0221,35.84394,PPL,JO,151016,Asia/Amman
133383,1847963,Atsugi,Atsugi,35.44272,139.36931,PPLA2,JP,223960,Asia/Tokyo
133384,1847966,Akashi,Akashi,34.65524,135.00687,PPLA2,JP,303601,Asia/Tokyo
133387,1848004,Zama,Zama,35.4879,139.39101,PPLA2,JP,132325,Asia/Tokyo
133410,1848254,Yono,Yono,35.88333,139.63333,PPL,JP,102364,Asia/Tokyo
133412,1848277,Yonago,Yonago,35.43333,133.33333,PPLA2,JP,148720,Asia/Tokyo
133415,1848313,Yokosuka,Yokosuka,35.28361,139.66722,PPLA2,JP,409478,Asia/Tokyo
133417,1848354,Yokohama,Yokohama,35.43333,139.65,PPLA,JP,3777491,Asia/Tokyo
133419,1848373,Yokkaichi,Yokkaichi,34.96667,136.61667,PPLA2,JP,305424,Asia/Tokyo
133421,1848382,Youkaichi,Youkaichi,35.11626,136.19768,PPL,JP,112819,Asia/Tokyo
133423,1848445,Honmachi,Honmachi,32.50439,130.59952,PPL,JP,123067,Asia/Tokyo
133430,1848522,Yao,Yao,34.61667,135.6,PPLA2,JP,273213,Asia/Tokyo
133440,1848689,Yamaguchi,Yamaguchi,34.18333,131.46667,PPLA,JP,193966,Asia/Tokyo
133444,1848774,Yaizu,Yaizu,34.86877,138.31952,PPLA2,JP,139578,Asia/Tokyo
133459,1849053,Utsunomiya,Utsunomiya,36.56667,139.88333,PPLA,JP,518757,Asia/Tokyo
133466,1849186,Urayasu,Urayasu,35.65879,139.90055,PPL,JP,171362,Asia/Tokyo
133474,1849372,Uji,Uji,34.89044,135.80325,PPLA2,JP,192925,Asia/Tokyo
133479,1849429,Ueda,Ueda,36.40265,138.28161,PPLA2,JP,157480,Asia/Tokyo
133481,1849498,Ube,Ube,33.94306,131.25111,PPLA2,JP,173733,Asia/Tokyo
133482,1849519,Tsuyama,Tsuyama,35.05215,133.99885,PPLA2,JP,102294,Asia/Tokyo
133486,1849563,Tsuruoka,Tsuruoka,38.72167,139.82167,PPLA2,JP,125389,Asia/Tokyo
133502,1849796,Tsu,Tsu,34.73333,136.51667,PPLA,JP,274537,Asia/Tokyo
133503,1849814,Toyota,Toyota,35.08333,137.15,PPLA2,JP,426162,Asia/Tokyo
133508,1849837,Toyonaka,Toyonaka,34.78244,135.46932,PPLA2,JP,401558,Asia/Tokyo
133509,1849845,Toyokawa,Toyokawa,34.81667,137.4,PPLA2,JP,184661,Asia/Tokyo
133510,1849846,Toyohashi,Toyohashi,34.76667,137.38333,PPLA2,JP,377453,Asia/Tokyo
133514,1849876,Toyama,Toyama,36.7,137.21667,PPLA,JP,415844,Asia/Tokyo
133515,1849892,Tottori-shi,Tottori-shi,35.5,134.23333,PPLA,JP,188465,Asia/Tokyo
133520,1850034,Tondabayashichō,Tondabayashicho,34.50065,135.60211,PPLA2,JP,132873,Asia/Tokyo
133525,1850147,Tokyo,Tokyo,35.6895,139.69171,PPLC,JP,9733276,Asia/Tokyo
133526,1850152,Tokuyama,Tokuyama,34.05,131.81667,PPL,JP,101133,Asia/Tokyo
133527,1850158,Tokushima,Tokushima,34.06667,134.56667,PPLA,JP,267345,Asia/Tokyo
133528,1850181,Tokorozawa,Tokorozawa,35.79916,139.46903,PPLA2,JP,344194,Asia/Tokyo
133539,1850311,Tochigi,Tochigi,36.38333,139.73333,PPLA2,JP,159056,Asia/Tokyo
133559,1850692,Nishi-Tokyo-shi,Nishi-Tokyo-shi,35.72526,139.5383,PPL,JP,207388,Asia/Tokyo
133575,1850910,Takatsuki,Takatsuki,34.84833,135.61678,PPLA2,JP,354468,Asia/Tokyo
133576,1851002,Takasaki,Takasaki,36.33333,139.01667,PPLA2,JP,372973,Asia/Tokyo
133578,1851012,Takarazuka,Takarazuka,34.79936,135.35697,PPLA2,JP,226432,Asia/Tokyo
133579,1851032,Takaoka,Takaoka,36.75,137.01667,PPLA2,JP,170077,Asia/Tokyo
133585,1851100,Takamatsu,Takamatsu,34.33333,134.05,PPLA,JP,418994,Asia/Tokyo
133596,1851193,Tajimi,Tajimi,35.31667,137.13333,PPLA2,JP,107818,Asia/Tokyo
133609,1851348,Suzuka,Suzuka,34.88333,136.58333,PPLA2,JP,195670,Asia/Tokyo
133616,1851454,Sumida,Sumida,35.73289,139.82085,PPLX,JP,287766,Asia/Tokyo
133618,1851483,Suita,Suita,34.76143,135.51567,PPLA2,JP,385567,Asia/Tokyo
133624,1851604,Sōka,Soka,35.83643,139.79957,PPLA2,JP,249645,Asia/Tokyo
133633,1851717,Shizuoka,Shizuoka,34.98333,138.38333,PPLA,JP,693389,Asia/Tokyo
133647,1852139,Shinagawa,Shinagawa,33.63627,133.00572,PPL,JP,422488,Asia/Tokyo
133652,1852225,Shimonoseki,Shimonoseki,33.95548,130.93713,PPL,JP,265684,Asia/Tokyo
133661,1852383,Minato,Minato,34.2152,135.1501,PPL,JP,375339,Asia/Tokyo
133679,1852663,Seto,Seto,35.23333,137.1,PPLA2,JP,127792,Asia/Tokyo
133692,1852899,Sasebo,Sasebo,33.16834,129.72502,PPLA2,JP,243223,Asia/Tokyo
133697,1852964,Sano,Sano,36.31667,139.58333,PPLA2,JP,117669,Asia/Tokyo
133700,1853008,Sandachō,Sandacho,34.88444,135.22694,PPL,JP,132858,Asia/Tokyo
133704,1853140,Sakata,Sakata,38.91667,139.855,PPLA2,JP,100273,Asia/Tokyo
133711,1853195,Sakai,Sakai,34.58216,135.46653,PPLA2,JP,826161,Asia/Tokyo
133712,1853209,Sakado,Sakado,35.95694,139.38889,PPLA2,JP,100275,Asia/Tokyo
133719,1853303,Saga,Saga,33.23333,130.3,PPLA,JP,233301,Asia/Tokyo
133727,1853483,Oyama,Oyama,36.3,139.8,PPLA2,JP,167647,Asia/Tokyo
133734,1853574,Ōtsu,Otsu,35.0,135.86667,PPLA,JP,345070,Asia/Tokyo
133738,1853677,Ōta,Ota,36.3,139.36667,PPLA2,JP,224358,Asia/Tokyo
133742,1853909,Osaka,Osaka,34.69379,135.50107,PPLA,JP,2753862,Asia/Tokyo
133744,1853992,Onomichi,Onomichi,34.41667,133.2,PPLA2,JP,131170,Asia/Tokyo
133750,1854083,Ōmuta,Omuta,33.03333,130.45,PPLA2,JP,131974,Asia/Tokyo
133755,1854162,Ōme,Ome,35.78389,139.24306,PPLA2,JP,133535,Asia/Tokyo
133763,1854376,Okazaki,Okazaki,34.95,137.16667,PPLA2,JP,384654,Asia/Tokyo
133764,1854383,Okayama,Okayama,34.65,133.93333,PPLA,JP,724691,Asia/Tokyo
133770,1854487,Ōita,Oita,33.23333,131.6,PPLA,JP,477715,Asia/Tokyo
133781,1854703,Ōgaki,Ogaki,35.35,136.61667,PPLA2,JP,161539,Asia/Tokyo
